,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
23837,28.0,68.0,55.0,1065.0,113.0,281.0,0.402,87.0,210.0,0.414,11.0,15.0,0.733,12.0,129.0,141.0,36.0,20.0,11.0,25.0,118.0,324.0
23877,24.0,76.0,75.0,2444.0,360.0,844.0,0.42700000000000005,130.0,374.0,0.348,141.0,181.0,0.779,45.0,312.0,357.0,195.0,60.0,11.0,114.0,195.0,991.0
23878,25.0,65.0,65.0,1910.0,266.0,609.0,0.43700000000000006,123.0,321.0,0.38299999999999995,63.0,94.0,0.67,39.0,192.0,231.0,154.0,54.0,16.0,91.0,160.0,718.0
23903,26.0,79.0,24.0,1672.0,255.0,430.0,0.593,28.0,84.0,0.33299999999999996,133.0,185.0,0.7190000000000001,135.0,309.0,444.0,91.0,67.0,32.0,59.0,186.0,671.0
23904,27.0,77.0,22.0,1663.0,290.0,486.0,0.597,39.0,127.0,0.307,196.0,254.0,0.772,140.0,271.0,411.0,112.0,44.0,50.0,67.0,201.0,815.0
23905,28.0,40.0,37.0,1061.0,146.0,229.0,0.638,10.0,39.0,0.256,74.0,111.0,0.667,75.0,152.0,227.0,59.0,34.0,22.0,36.0,102.0,376.0
23923,21.0,71.0,20.0,1074.0,106.0,245.0,0.433,41.0,123.0,0.33299999999999996,29.0,37.0,0.784,21.0,79.0,100.0,77.0,32.0,15.0,36.0,62.0,282.0
24058,23.0,66.0,59.0,2048.0,403.0,814.0,0.495,26.0,98.0,0.265,119.0,154.0,0.773,125.0,214.0,339.0,75.0,76.0,39.0,57.0,175.0,951.0
24059,24.0,65.0,65.0,2142.0,529.0,1063.0,0.498,20.0,90.0,0.222,193.0,255.0,0.757,125.0,208.0,333.0,85.0,65.0,41.0,85.0,149.0,1271.0
24060,25.0,43.0,36.0,1360.0,297.0,611.0,0.486,77.0,180.0,0.428,101.0,124.0,0.815,31.0,143.0,174.0,64.0,51.0,29.0,52.0,119.0,772.0
24061,26.0,61.0,61.0,1984.0,460.0,869.0,0.529,69.0,184.0,0.375,151.0,186.0,0.812,61.0,181.0,242.0,87.0,70.0,27.0,77.0,170.0,1140.0
24077,25.0,47.0,26.0,1140.0,115.0,272.0,0.423,37.0,109.0,0.33899999999999997,57.0,72.0,0.792,42.0,126.0,168.0,40.0,31.0,17.0,46.0,86.0,324.0
24078,26.0,76.0,62.0,2200.0,281.0,636.0,0.442,139.0,329.0,0.42200000000000004,168.0,198.0,0.848,53.0,241.0,294.0,143.0,49.0,17.0,90.0,166.0,869.0
24081,20.0,62.0,27.0,1103.0,171.0,383.0,0.446,0.0,2.0,0.0,84.0,132.0,0.636,125.0,257.0,382.0,50.0,52.0,68.0,86.0,207.0,426.0
24083,22.0,45.0,29.0,807.0,151.0,298.0,0.507,0.0,0.0,0.0,56.0,113.0,0.496,89.0,171.0,260.0,60.0,25.0,36.0,81.0,88.0,358.0
24084,22.0,20.0,19.0,584.0,120.0,236.0,0.508,0.0,1.0,0.0,64.0,97.0,0.66,65.0,142.0,207.0,63.0,25.0,38.0,62.0,73.0,304.0
24085,22.0,65.0,48.0,1391.0,271.0,534.0,0.507,0.0,1.0,0.0,120.0,210.0,0.5710000000000001,154.0,313.0,467.0,123.0,50.0,74.0,143.0,161.0,662.0
24086,23.0,79.0,79.0,2088.0,480.0,951.0,0.505,0.0,7.0,0.0,172.0,273.0,0.63,189.0,519.0,708.0,143.0,64.0,111.0,183.0,247.0,1132.0
24087,24.0,72.0,72.0,1974.0,420.0,826.0,0.508,3.0,29.0,0.10300000000000001,282.0,365.0,0.773,243.0,505.0,748.0,233.0,71.0,103.0,168.0,250.0,1125.0
24090,25.0,82.0,81.0,2293.0,361.0,791.0,0.456,176.0,413.0,0.426,69.0,78.0,0.885,18.0,221.0,239.0,175.0,45.0,4.0,80.0,159.0,967.0
24091,26.0,63.0,62.0,1579.0,242.0,581.0,0.41700000000000004,148.0,381.0,0.38799999999999996,75.0,90.0,0.833,12.0,114.0,126.0,108.0,33.0,0.0,57.0,113.0,707.0
24114,33.0,80.0,56.0,1967.0,125.0,261.0,0.479,0.0,0.0,0.0,113.0,222.0,0.509,260.0,628.0,888.0,43.0,74.0,13.0,111.0,199.0,363.0
24117,34.0,54.0,20.0,899.0,71.0,150.0,0.473,0.0,0.0,0.0,72.0,130.0,0.5539999999999999,115.0,219.0,334.0,21.0,37.0,3.0,58.0,119.0,214.0
24154,29.0,63.0,63.0,1741.0,241.0,542.0,0.445,77.0,213.0,0.36200000000000004,156.0,209.0,0.746,12.0,100.0,112.0,316.0,64.0,13.0,122.0,136.0,715.0
24155,30.0,58.0,34.0,1421.0,194.0,443.0,0.43799999999999994,77.0,230.0,0.335,112.0,154.0,0.727,6.0,110.0,116.0,197.0,64.0,13.0,88.0,103.0,577.0
24270,29.0,57.0,57.0,2121.0,464.0,922.0,0.503,0.0,5.0,0.0,219.0,280.0,0.782,171.0,374.0,545.0,162.0,54.0,22.0,149.0,179.0,1147.0
24271,30.0,79.0,79.0,2907.0,602.0,1160.0,0.519,0.0,4.0,0.0,255.0,320.0,0.797,218.0,668.0,886.0,279.0,67.0,22.0,207.0,246.0,1459.0
24272,31.0,69.0,67.0,2288.0,513.0,981.0,0.523,0.0,1.0,0.0,231.0,296.0,0.78,182.0,461.0,643.0,147.0,48.0,26.0,152.0,206.0,1257.0
24291,31.0,76.0,75.0,2607.0,471.0,1024.0,0.46,2.0,23.0,0.087,225.0,300.0,0.75,310.0,544.0,854.0,108.0,61.0,31.0,150.0,180.0,1169.0
24292,32.0,79.0,79.0,2705.0,560.0,1198.0,0.467,2.0,20.0,0.1,250.0,337.0,0.742,265.0,530.0,795.0,200.0,54.0,23.0,183.0,210.0,1372.0
24293,33.0,71.0,71.0,2304.0,454.0,932.0,0.48700000000000004,7.0,20.0,0.35,228.0,298.0,0.765,225.0,522.0,747.0,153.0,69.0,14.0,156.0,175.0,1143.0
24294,34.0,68.0,53.0,2016.0,431.0,907.0,0.475,6.0,26.0,0.231,172.0,216.0,0.7959999999999999,179.0,350.0,529.0,142.0,43.0,13.0,105.0,146.0,1040.0
24296,36.0,59.0,58.0,1508.0,361.0,763.0,0.473,51.0,147.0,0.34700000000000003,84.0,107.0,0.785,97.0,300.0,397.0,127.0,42.0,10.0,116.0,119.0,857.0
24380,20.0,56.0,46.0,1745.0,282.0,687.0,0.41,91.0,236.0,0.386,125.0,159.0,0.7859999999999999,43.0,168.0,211.0,137.0,50.0,29.0,90.0,113.0,780.0
24381,21.0,73.0,73.0,2530.0,481.0,1149.0,0.419,138.0,343.0,0.402,149.0,189.0,0.7879999999999999,54.0,219.0,273.0,243.0,71.0,18.0,128.0,153.0,1249.0
24382,22.0,63.0,59.0,2107.0,363.0,851.0,0.42700000000000005,106.0,259.0,0.409,130.0,166.0,0.7829999999999999,57.0,184.0,241.0,194.0,76.0,18.0,123.0,136.0,962.0
24383,23.0,55.0,35.0,1708.0,359.0,799.0,0.449,105.0,271.0,0.387,135.0,176.0,0.767,41.0,147.0,188.0,162.0,54.0,11.0,112.0,117.0,958.0
24384,24.0,77.0,77.0,2684.0,637.0,1322.0,0.48200000000000004,223.0,552.0,0.40399999999999997,282.0,342.0,0.825,53.0,187.0,240.0,267.0,83.0,21.0,156.0,169.0,1779.0
24385,25.0,82.0,82.0,2977.0,683.0,1484.0,0.46,199.0,530.0,0.375,292.0,369.0,0.7909999999999999,61.0,302.0,363.0,373.0,96.0,36.0,214.0,160.0,1857.0
24386,26.0,82.0,82.0,3028.0,764.0,1609.0,0.475,209.0,596.0,0.35100000000000003,362.0,448.0,0.8079999999999999,89.0,322.0,411.0,448.0,121.0,58.0,224.0,226.0,2099.0
24387,26.0,57.0,57.0,2053.0,593.0,1303.0,0.455,170.0,481.0,0.353,385.0,457.0,0.8420000000000001,52.0,190.0,242.0,347.0,71.0,23.0,194.0,126.0,1741.0
24448,21.0,81.0,66.0,1631.0,192.0,481.0,0.39899999999999997,51.0,159.0,0.321,44.0,67.0,0.657,46.0,242.0,288.0,82.0,39.0,32.0,83.0,200.0,479.0
24449,22.0,74.0,19.0,1810.0,340.0,661.0,0.514,13.0,37.0,0.35100000000000003,168.0,224.0,0.75,165.0,407.0,572.0,151.0,40.0,32.0,137.0,220.0,861.0
24451,24.0,62.0,62.0,2159.0,458.0,848.0,0.54,17.0,67.0,0.254,214.0,296.0,0.723,189.0,582.0,771.0,310.0,47.0,30.0,170.0,195.0,1147.0
24529,25.0,80.0,62.0,2309.0,309.0,717.0,0.431,115.0,351.0,0.32799999999999996,77.0,106.0,0.726,59.0,241.0,300.0,149.0,74.0,28.0,106.0,154.0,810.0
24663,22.0,62.0,45.0,1487.0,172.0,373.0,0.461,1.0,1.0,1.0,127.0,164.0,0.774,97.0,265.0,362.0,100.0,34.0,49.0,62.0,156.0,472.0
24664,23.0,73.0,60.0,1774.0,231.0,437.0,0.529,1.0,10.0,0.1,175.0,232.0,0.754,138.0,317.0,455.0,71.0,57.0,63.0,68.0,204.0,638.0
24665,24.0,62.0,58.0,1725.0,253.0,443.0,0.5710000000000001,0.0,1.0,0.0,133.0,196.0,0.679,135.0,270.0,405.0,99.0,62.0,58.0,65.0,189.0,639.0
24667,26.0,49.0,47.0,1243.0,190.0,345.0,0.551,6.0,22.0,0.273,111.0,141.0,0.787,110.0,223.0,333.0,102.0,38.0,41.0,62.0,164.0,497.0
24668,27.0,58.0,39.0,1341.0,251.0,479.0,0.524,18.0,75.0,0.24,122.0,179.0,0.682,160.0,251.0,411.0,88.0,40.0,25.0,75.0,140.0,642.0
24798,24.0,81.0,53.0,1499.0,180.0,418.0,0.431,64.0,162.0,0.395,52.0,70.0,0.743,17.0,103.0,120.0,174.0,62.0,2.0,109.0,122.0,476.0
24849,20.0,81.0,20.0,1197.0,93.0,185.0,0.503,0.0,0.0,0.0,79.0,136.0,0.581,142.0,190.0,332.0,43.0,40.0,57.0,71.0,203.0,265.0
24850,21.0,70.0,67.0,1771.0,217.0,399.0,0.544,0.0,2.0,0.0,103.0,205.0,0.502,199.0,324.0,523.0,66.0,38.0,86.0,99.0,222.0,537.0
24851,22.0,80.0,80.0,2014.0,261.0,426.0,0.613,0.0,0.0,0.0,114.0,196.0,0.5820000000000001,219.0,314.0,533.0,62.0,42.0,89.0,84.0,223.0,636.0
24852,23.0,80.0,80.0,2389.0,374.0,655.0,0.5710000000000001,0.0,1.0,0.0,157.0,257.0,0.611,281.0,332.0,613.0,86.0,89.0,78.0,146.0,195.0,905.0
24853,24.0,76.0,76.0,2487.0,448.0,712.0,0.629,0.0,2.0,0.0,160.0,286.0,0.5589999999999999,384.0,301.0,685.0,88.0,92.0,78.0,128.0,215.0,1056.0
24854,25.0,80.0,80.0,2669.0,481.0,809.0,0.595,0.0,2.0,0.0,146.0,292.0,0.5,391.0,369.0,760.0,124.0,117.0,76.0,135.0,204.0,1108.0
24855,26.0,58.0,58.0,1564.0,262.0,443.0,0.591,1.0,3.0,0.33299999999999996,108.0,183.0,0.59,196.0,347.0,543.0,141.0,50.0,65.0,86.0,111.0,633.0
24858,20.0,59.0,59.0,1824.0,280.0,699.0,0.401,105.0,296.0,0.355,63.0,72.0,0.875,27.0,84.0,111.0,229.0,42.0,4.0,151.0,92.0,728.0
24862,22.0,78.0,50.0,1761.0,235.0,542.0,0.434,15.0,67.0,0.22399999999999998,190.0,253.0,0.7509999999999999,96.0,356.0,452.0,154.0,82.0,44.0,116.0,177.0,675.0
24863,23.0,68.0,59.0,1921.0,342.0,724.0,0.47200000000000003,13.0,54.0,0.24100000000000002,249.0,316.0,0.7879999999999999,101.0,358.0,459.0,167.0,65.0,48.0,121.0,145.0,946.0
24864,24.0,59.0,21.0,1234.0,200.0,487.0,0.41100000000000003,9.0,49.0,0.184,118.0,183.0,0.645,83.0,227.0,310.0,96.0,44.0,27.0,68.0,107.0,527.0
24876,26.0,58.0,27.0,1092.0,127.0,271.0,0.469,2.0,3.0,0.667,62.0,79.0,0.785,39.0,84.0,123.0,122.0,27.0,20.0,66.0,79.0,318.0
24880,28.0,76.0,54.0,1974.0,235.0,487.0,0.483,1.0,6.0,0.16699999999999998,158.0,191.0,0.8270000000000001,67.0,179.0,246.0,245.0,93.0,31.0,105.0,172.0,629.0
25007,36.0,58.0,58.0,1634.0,361.0,733.0,0.49200000000000005,0.0,4.0,0.0,173.0,249.0,0.695,110.0,410.0,520.0,132.0,38.0,88.0,97.0,98.0,895.0
25008,37.0,69.0,69.0,2078.0,490.0,976.0,0.502,2.0,7.0,0.28600000000000003,245.0,300.0,0.8170000000000001,124.0,562.0,686.0,184.0,50.0,183.0,147.0,117.0,1227.0
25009,38.0,74.0,74.0,2158.0,444.0,906.0,0.49,0.0,5.0,0.0,231.0,316.0,0.731,158.0,563.0,721.0,220.0,43.0,139.0,159.0,134.0,1119.0
25010,39.0,77.0,77.0,2227.0,419.0,819.0,0.512,2.0,7.0,0.28600000000000003,230.0,311.0,0.74,170.0,534.0,704.0,230.0,63.0,151.0,131.0,165.0,1070.0
25011,40.0,61.0,60.0,1536.0,215.0,441.0,0.488,0.0,2.0,0.0,92.0,131.0,0.7020000000000001,115.0,332.0,447.0,163.0,47.0,78.0,90.0,125.0,522.0
25030,24.0,47.0,38.0,1219.0,236.0,455.0,0.519,35.0,96.0,0.365,37.0,49.0,0.755,73.0,148.0,221.0,51.0,18.0,27.0,42.0,90.0,544.0
25032,24.0,71.0,41.0,1775.0,319.0,623.0,0.512,51.0,132.0,0.386,48.0,63.0,0.762,113.0,224.0,337.0,81.0,31.0,40.0,61.0,138.0,737.0
25041,31.0,51.0,18.0,607.0,76.0,188.0,0.40399999999999997,55.0,142.0,0.387,27.0,34.0,0.794,30.0,91.0,121.0,31.0,6.0,3.0,18.0,41.0,234.0
25050,31.0,53.0,53.0,1750.0,242.0,550.0,0.44,49.0,152.0,0.322,106.0,119.0,0.8909999999999999,19.0,122.0,141.0,252.0,56.0,16.0,96.0,136.0,639.0
25051,32.0,82.0,82.0,2474.0,367.0,811.0,0.45299999999999996,66.0,212.0,0.311,139.0,164.0,0.848,41.0,165.0,206.0,311.0,82.0,15.0,130.0,187.0,939.0
25060,25.0,82.0,82.0,2136.0,384.0,719.0,0.534,0.0,0.0,0.0,161.0,207.0,0.778,226.0,236.0,462.0,64.0,32.0,128.0,110.0,167.0,929.0
25061,26.0,82.0,82.0,2604.0,355.0,644.0,0.551,0.0,1.0,0.0,198.0,242.0,0.818,326.0,374.0,700.0,73.0,25.0,139.0,84.0,196.0,908.0
25062,27.0,59.0,59.0,1638.0,234.0,437.0,0.535,0.0,1.0,0.0,98.0,127.0,0.772,190.0,204.0,394.0,55.0,16.0,84.0,73.0,122.0,566.0
25063,28.0,82.0,82.0,2219.0,357.0,662.0,0.539,0.0,1.0,0.0,128.0,161.0,0.795,268.0,334.0,602.0,114.0,16.0,129.0,133.0,182.0,842.0
25064,29.0,81.0,81.0,2271.0,382.0,775.0,0.493,0.0,2.0,0.0,75.0,104.0,0.721,244.0,276.0,520.0,80.0,18.0,117.0,91.0,151.0,839.0
25065,30.0,64.0,64.0,1690.0,342.0,645.0,0.53,4.0,14.0,0.28600000000000003,68.0,90.0,0.7559999999999999,134.0,156.0,290.0,124.0,14.0,53.0,107.0,109.0,756.0
25066,31.0,74.0,36.0,1606.0,304.0,535.0,0.568,7.0,31.0,0.226,89.0,123.0,0.7240000000000001,140.0,146.0,286.0,89.0,11.0,78.0,96.0,124.0,704.0
25068,20.0,74.0,26.0,1785.0,314.0,545.0,0.5760000000000001,16.0,47.0,0.34,133.0,186.0,0.715,176.0,365.0,541.0,98.0,47.0,80.0,105.0,215.0,777.0
25069,21.0,61.0,59.0,1828.0,465.0,831.0,0.56,55.0,158.0,0.348,203.0,266.0,0.763,219.0,376.0,595.0,121.0,22.0,39.0,120.0,199.0,1188.0
25070,22.0,41.0,41.0,1363.0,353.0,605.0,0.583,59.0,147.0,0.401,120.0,150.0,0.8,116.0,300.0,416.0,60.0,31.0,66.0,75.0,138.0,885.0
25106,24.0,75.0,20.0,1554.0,310.0,766.0,0.405,45.0,144.0,0.313,94.0,126.0,0.746,52.0,230.0,282.0,111.0,31.0,34.0,144.0,107.0,759.0
25111,29.0,74.0,30.0,1653.0,409.0,807.0,0.507,34.0,86.0,0.395,124.0,159.0,0.78,97.0,317.0,414.0,123.0,36.0,43.0,143.0,145.0,976.0
25144,20.0,68.0,66.0,2068.0,329.0,905.0,0.364,74.0,232.0,0.319,140.0,209.0,0.67,32.0,200.0,232.0,372.0,65.0,35.0,217.0,141.0,872.0
25145,21.0,55.0,41.0,1406.0,208.0,551.0,0.377,56.0,178.0,0.315,131.0,167.0,0.784,29.0,149.0,178.0,217.0,41.0,13.0,123.0,95.0,603.0
25149,23.0,59.0,42.0,1607.0,330.0,740.0,0.446,69.0,210.0,0.32899999999999996,144.0,186.0,0.774,33.0,163.0,196.0,228.0,43.0,19.0,140.0,103.0,873.0
25162,19.0,76.0,51.0,2108.0,367.0,867.0,0.423,99.0,289.0,0.34299999999999997,215.0,256.0,0.84,27.0,160.0,187.0,200.0,44.0,20.0,160.0,225.0,1048.0
25163,20.0,78.0,78.0,2731.0,606.0,1431.0,0.423,147.0,405.0,0.363,367.0,441.0,0.8320000000000001,46.0,203.0,249.0,268.0,72.0,21.0,241.0,242.0,1726.0
25164,21.0,54.0,54.0,1865.0,455.0,1054.0,0.43200000000000005,147.0,384.0,0.38299999999999995,289.0,329.0,0.878,26.0,218.0,244.0,253.0,47.0,14.0,194.0,168.0,1346.0
25165,22.0,64.0,64.0,2242.0,586.0,1255.0,0.467,135.0,414.0,0.326,393.0,454.0,0.866,39.0,226.0,265.0,433.0,56.0,13.0,264.0,200.0,1700.0
25166,23.0,62.0,62.0,2241.0,544.0,1118.0,0.48700000000000004,126.0,350.0,0.36,405.0,442.0,0.9159999999999999,27.0,231.0,258.0,408.0,45.0,16.0,244.0,188.0,1619.0
25176,30.0,57.0,57.0,1706.0,259.0,606.0,0.42700000000000005,87.0,231.0,0.377,71.0,88.0,0.807,29.0,152.0,181.0,325.0,38.0,5.0,135.0,130.0,676.0
25177,31.0,56.0,56.0,1977.0,306.0,780.0,0.392,121.0,355.0,0.341,89.0,102.0,0.873,23.0,186.0,209.0,413.0,71.0,6.0,154.0,161.0,822.0
25178,32.0,68.0,68.0,2179.0,294.0,747.0,0.39399999999999996,136.0,391.0,0.348,96.0,112.0,0.857,29.0,202.0,231.0,476.0,52.0,5.0,166.0,146.0,820.0
25179,33.0,23.0,23.0,584.0,61.0,163.0,0.374,38.0,103.0,0.369,7.0,8.0,0.875,14.0,49.0,63.0,95.0,15.0,2.0,39.0,53.0,167.0
25182,33.0,63.0,29.0,1406.0,205.0,504.0,0.40700000000000003,89.0,258.0,0.345,24.0,36.0,0.667,33.0,113.0,146.0,253.0,47.0,6.0,109.0,136.0,523.0
25184,35.0,75.0,40.0,2045.0,268.0,604.0,0.444,106.0,273.0,0.38799999999999996,45.0,63.0,0.7140000000000001,28.0,164.0,192.0,385.0,54.0,8.0,128.0,197.0,687.0
25266,24.0,68.0,30.0,1436.0,206.0,470.0,0.43799999999999994,34.0,111.0,0.306,57.0,84.0,0.679,52.0,128.0,180.0,188.0,45.0,11.0,85.0,92.0,503.0
25272,24.0,59.0,18.0,1334.0,134.0,302.0,0.444,38.0,101.0,0.376,126.0,159.0,0.792,27.0,137.0,164.0,185.0,44.0,23.0,66.0,119.0,432.0
25273,25.0,80.0,58.0,2306.0,324.0,838.0,0.387,141.0,433.0,0.326,218.0,268.0,0.813,40.0,219.0,259.0,524.0,68.0,23.0,128.0,186.0,1007.0
25275,27.0,64.0,49.0,1994.0,424.0,1021.0,0.415,123.0,400.0,0.308,347.0,446.0,0.778,32.0,189.0,221.0,432.0,40.0,21.0,174.0,180.0,1318.0
25318,26.0,66.0,55.0,1966.0,286.0,686.0,0.41700000000000004,107.0,284.0,0.377,101.0,129.0,0.7829999999999999,19.0,153.0,172.0,101.0,48.0,5.0,69.0,115.0,780.0
25319,27.0,73.0,27.0,1882.0,241.0,610.0,0.395,79.0,221.0,0.35700000000000004,141.0,168.0,0.8390000000000001,13.0,127.0,140.0,148.0,44.0,6.0,82.0,140.0,702.0
25320,28.0,80.0,25.0,2016.0,337.0,695.0,0.485,126.0,293.0,0.43,111.0,131.0,0.847,18.0,208.0,226.0,179.0,50.0,7.0,95.0,130.0,911.0
25413,25.0,71.0,33.0,1327.0,216.0,424.0,0.509,59.0,181.0,0.326,50.0,71.0,0.7040000000000001,56.0,161.0,217.0,53.0,31.0,30.0,46.0,116.0,541.0
25570,28.0,66.0,66.0,2114.0,427.0,769.0,0.555,0.0,2.0,0.0,163.0,251.0,0.649,185.0,474.0,659.0,59.0,48.0,99.0,90.0,142.0,1017.0
25571,29.0,61.0,61.0,1876.0,295.0,566.0,0.521,0.0,3.0,0.0,90.0,138.0,0.652,128.0,388.0,516.0,75.0,40.0,98.0,99.0,127.0,680.0
25572,30.0,81.0,80.0,2655.0,455.0,840.0,0.542,1.0,1.0,1.0,157.0,229.0,0.6859999999999999,202.0,565.0,767.0,138.0,41.0,121.0,126.0,201.0,1068.0
25573,31.0,82.0,82.0,2453.0,439.0,775.0,0.5660000000000001,0.0,3.0,0.0,123.0,175.0,0.703,180.0,537.0,717.0,97.0,49.0,110.0,100.0,191.0,1001.0
25574,32.0,75.0,74.0,2256.0,433.0,764.0,0.5670000000000001,0.0,1.0,0.0,146.0,207.0,0.705,222.0,519.0,741.0,106.0,47.0,96.0,121.0,193.0,1012.0
25575,33.0,82.0,82.0,2556.0,390.0,674.0,0.579,0.0,2.0,0.0,103.0,159.0,0.648,238.0,611.0,849.0,121.0,40.0,61.0,119.0,213.0,883.0
25576,34.0,82.0,82.0,2074.0,290.0,560.0,0.518,0.0,0.0,0.0,110.0,163.0,0.675,181.0,442.0,623.0,151.0,40.0,61.0,99.0,175.0,690.0
25577,35.0,47.0,43.0,750.0,99.0,186.0,0.532,0.0,0.0,0.0,35.0,48.0,0.7290000000000001,67.0,194.0,261.0,65.0,6.0,24.0,50.0,92.0,233.0
25589,22.0,77.0,77.0,2559.0,461.0,889.0,0.519,0.0,3.0,0.0,86.0,126.0,0.6829999999999999,273.0,644.0,917.0,143.0,61.0,79.0,141.0,218.0,1008.0
25590,23.0,57.0,57.0,1812.0,353.0,696.0,0.507,0.0,0.0,0.0,105.0,137.0,0.7659999999999999,185.0,441.0,626.0,104.0,60.0,47.0,112.0,169.0,811.0
25591,24.0,74.0,74.0,2529.0,631.0,1206.0,0.523,2.0,6.0,0.33299999999999996,164.0,218.0,0.752,238.0,572.0,810.0,147.0,54.0,54.0,148.0,220.0,1428.0
25592,25.0,65.0,60.0,2037.0,533.0,1046.0,0.51,2.0,9.0,0.222,113.0,150.0,0.753,174.0,402.0,576.0,179.0,53.0,70.0,123.0,173.0,1181.0
25593,26.0,75.0,55.0,2163.0,483.0,1031.0,0.46799999999999997,23.0,75.0,0.307,107.0,160.0,0.669,176.0,603.0,779.0,208.0,76.0,74.0,117.0,180.0,1096.0
25594,27.0,57.0,57.0,1683.0,399.0,840.0,0.475,64.0,204.0,0.314,77.0,94.0,0.8190000000000001,101.0,422.0,523.0,191.0,56.0,62.0,109.0,144.0,939.0
25595,28.0,80.0,80.0,2510.0,701.0,1354.0,0.518,84.0,231.0,0.364,179.0,227.0,0.789,224.0,736.0,960.0,307.0,81.0,89.0,159.0,157.0,1665.0
25596,29.0,54.0,54.0,1763.0,428.0,910.0,0.47,82.0,249.0,0.32899999999999996,114.0,146.0,0.7809999999999999,130.0,466.0,596.0,202.0,46.0,47.0,77.0,121.0,1052.0
25642,21.0,82.0,63.0,2489.0,301.0,708.0,0.425,11.0,42.0,0.262,118.0,214.0,0.551,107.0,242.0,349.0,533.0,142.0,20.0,203.0,193.0,731.0
25643,22.0,73.0,69.0,2145.0,318.0,730.0,0.436,30.0,92.0,0.326,112.0,190.0,0.589,77.0,184.0,261.0,467.0,89.0,20.0,177.0,159.0,778.0
25644,23.0,82.0,58.0,2412.0,430.0,912.0,0.47100000000000003,40.0,146.0,0.27399999999999997,146.0,211.0,0.6920000000000001,89.0,298.0,387.0,529.0,88.0,40.0,178.0,177.0,1046.0
25645,24.0,44.0,44.0,1257.0,238.0,458.0,0.52,25.0,67.0,0.373,72.0,114.0,0.632,47.0,127.0,174.0,275.0,64.0,16.0,114.0,97.0,573.0
25646,24.0,19.0,19.0,551.0,91.0,209.0,0.435,5.0,25.0,0.2,37.0,54.0,0.685,17.0,83.0,100.0,118.0,19.0,6.0,54.0,50.0,224.0
25647,24.0,63.0,63.0,1809.0,329.0,667.0,0.493,30.0,92.0,0.326,109.0,168.0,0.649,64.0,210.0,274.0,393.0,83.0,22.0,168.0,147.0,797.0
25648,25.0,42.0,42.0,1250.0,179.0,412.0,0.434,33.0,105.0,0.314,55.0,74.0,0.743,49.0,171.0,220.0,320.0,44.0,17.0,112.0,81.0,446.0
25649,26.0,45.0,36.0,1246.0,193.0,440.0,0.439,14.0,69.0,0.203,49.0,86.0,0.57,52.0,160.0,212.0,323.0,70.0,17.0,96.0,89.0,449.0
25685,28.0,57.0,57.0,2007.0,393.0,807.0,0.48700000000000004,10.0,35.0,0.28600000000000003,229.0,279.0,0.821,94.0,358.0,452.0,103.0,51.0,45.0,117.0,128.0,1025.0
25686,29.0,74.0,74.0,2454.0,485.0,907.0,0.535,21.0,74.0,0.284,241.0,302.0,0.7979999999999999,131.0,370.0,501.0,123.0,66.0,101.0,128.0,168.0,1232.0
25687,30.0,79.0,79.0,2531.0,492.0,953.0,0.516,74.0,218.0,0.33899999999999997,223.0,272.0,0.82,98.0,424.0,522.0,87.0,80.0,78.0,125.0,192.0,1281.0
25688,31.0,44.0,44.0,1556.0,343.0,745.0,0.46,63.0,168.0,0.375,179.0,232.0,0.772,46.0,264.0,310.0,95.0,41.0,25.0,95.0,69.0,928.0
25689,32.0,53.0,53.0,1778.0,358.0,767.0,0.467,81.0,222.0,0.365,213.0,268.0,0.795,48.0,342.0,390.0,128.0,36.0,34.0,78.0,101.0,1010.0
25708,25.0,78.0,65.0,1966.0,190.0,460.0,0.413,73.0,220.0,0.332,44.0,71.0,0.62,94.0,162.0,256.0,124.0,46.0,18.0,56.0,140.0,497.0
25710,27.0,66.0,45.0,1550.0,186.0,461.0,0.40299999999999997,79.0,225.0,0.35100000000000003,52.0,72.0,0.722,60.0,178.0,238.0,112.0,36.0,12.0,64.0,115.0,503.0
25728,30.0,53.0,53.0,1799.0,218.0,477.0,0.457,59.0,159.0,0.371,60.0,68.0,0.882,19.0,141.0,160.0,468.0,47.0,3.0,104.0,94.0,555.0
25729,31.0,45.0,30.0,1273.0,187.0,398.0,0.47,79.0,184.0,0.429,47.0,52.0,0.904,14.0,92.0,106.0,333.0,28.0,6.0,75.0,58.0,500.0
25730,31.0,28.0,28.0,887.0,125.0,237.0,0.527,51.0,98.0,0.52,25.0,28.0,0.893,6.0,64.0,70.0,185.0,30.0,2.0,51.0,41.0,326.0
25731,31.0,73.0,58.0,2159.0,312.0,635.0,0.491,130.0,282.0,0.461,72.0,80.0,0.9,20.0,156.0,176.0,518.0,58.0,8.0,126.0,99.0,826.0
25732,32.0,81.0,81.0,2468.0,341.0,748.0,0.456,191.0,425.0,0.449,52.0,63.0,0.825,29.0,163.0,192.0,377.0,69.0,11.0,103.0,136.0,925.0
25733,33.0,42.0,42.0,1270.0,147.0,354.0,0.415,59.0,142.0,0.415,29.0,32.0,0.9059999999999999,19.0,105.0,124.0,198.0,31.0,0.0,75.0,76.0,382.0
